"X","mark","model","generation_name","year","mileage","vol_engine","fuel","city","province","price"
280,"opel","adam","",2014,155000,"1229","Gasoline","Kutno","Łódzkie",24950
281,"opel","adam","",2021,12111,"1100","Diesel","Radom","Mazowieckie",100000
282,"opel","adam","",2017,30946,"999","Gasoline","Inowrocław","Kujawsko-pomorskie",37900
283,"opel","adam","",2014,48000,"1229","Gasoline","Świebodzin","Lubuskie",36999
284,"opel","adam","",2015,57500,"1398","Gasoline","Kraków","Małopolskie",34900
285,"opel","agila","gen-b-2008",2009,149000,"996","Gasoline","Warszawa","Mazowieckie",11500
286,"opel","agila","gen-b-2008",2011,100942,"1242","Gasoline","Skarżysko-Kamienna","Świętokrzyskie",16300
287,"opel","agila","gen-b-2008",2009,57700,"1242","Gasoline","Bydgoszcz","Kujawsko-pomorskie",13400
288,"opel","agila","gen-b-2008",2008,93000,"996","Gasoline","Gryfino","Zachodniopomorskie",12800
289,"opel","agila","gen-b-2008",2009,146000,"996","Gasoline","Bytom","Śląskie",13500
290,"opel","agila","gen-b-2008",2010,155324,"1242","Gasoline","Przemyśl","Podkarpackie",21500
291,"opel","agila","gen-b-2008",2008,125000,"996","Gasoline","Orchowo","Wielkopolskie",11900
292,"opel","agila","gen-b-2008",2009,190000,"1200","Gasoline","Żyrardów","Mazowieckie",13999
293,"opel","agila","gen-b-2008",2008,142353,"1248","Diesel","Nysa","Opolskie",12900
294,"opel","agila","gen-b-2008",2008,180000,"996","Gasoline","Wiązów","Dolnośląskie",10500
295,"opel","agila","gen-b-2008",2012,79717,"996","Gasoline","Radzymin","Mazowieckie",18700
296,"opel","agila","gen-b-2008",2009,91437,"996","Gasoline","Kielce","Świętokrzyskie",14900
297,"opel","agila","gen-b-2008",2009,53000,"1242","Gasoline","Nowy Sącz","Małopolskie",26999
298,"opel","agila","gen-b-2008",2008,170000,"1000","Gasoline","Płońsk","Mazowieckie",12900
299,"opel","agila","gen-b-2008",2010,111000,"1200","Gasoline","Łodygowice","Śląskie",16700
300,"opel","agila","gen-b-2008",2009,182223,"996","Gasoline","Świebodzin","Lubuskie",13999
301,"opel","agila","gen-b-2008",2009,134000,"1229","Gasoline","Opole Lubelskie","Lubelskie",12999
302,"opel","agila","gen-b-2008",2010,235000,"1242","Gasoline","Radom","Mazowieckie",8800
303,"opel","agila","gen-b-2008",2010,109079,"1242","Gasoline","Zwoleń","Mazowieckie",17900
304,"opel","agila","gen-b-2008",2010,160000,"996","Gasoline","Bielsko-Biała","Śląskie",14900
305,"opel","agila","gen-b-2008",2008,156000,"996","Gasoline","Gubin","Lubuskie",9300
306,"opel","agila","gen-b-2008",2009,151455,"1242","Gasoline","Poznań","Wielkopolskie",11999
307,"opel","agila","gen-b-2008",2008,154000,"1248","Diesel","Gdańsk","Pomorskie",13900
308,"opel","agila","gen-b-2008",2012,77000,"996","Gasoline","Brzozówka","Kujawsko-pomorskie",17400
309,"opel","agila","gen-b-2008",2010,112177,"996","Gasoline","Turek","Wielkopolskie",9700
310,"opel","agila","gen-b-2008",2012,120000,"1242","Gasoline","Zagórze","Małopolskie",17990
311,"opel","agila","gen-b-2008",2009,131000,"1000","Gasoline","Sade Budy","Mazowieckie",11500
312,"opel","agila","gen-b-2008",2008,78000,"1242","Gasoline","Goleniów","Zachodniopomorskie",12900
313,"opel","agila","gen-b-2008",2010,123000,"1242","Gasoline","Gliwice","Śląskie",16300
314,"opel","agila","gen-b-2008",2012,153000,"1242","Gasoline","Radomsko","Łódzkie",15500
315,"opel","agila","gen-b-2008",2010,82000,"996","LPG","Krzyszkowice","Małopolskie",18500
316,"opel","agila","gen-b-2008",2008,159960,"1242","Gasoline","Lublin","Lubelskie",14900
317,"opel","agila","gen-b-2008",2009,149000,"996","Gasoline","Warszawa","Mazowieckie",11500
318,"opel","agila","gen-b-2008",2011,100942,"1242","Gasoline","Skarżysko-Kamienna","Świętokrzyskie",16300
319,"opel","agila","gen-b-2008",2009,57700,"1242","Gasoline","Bydgoszcz","Kujawsko-pomorskie",13400
320,"opel","agila","gen-b-2008",2008,93000,"996","Gasoline","Gryfino","Zachodniopomorskie",12800
321,"opel","agila","gen-b-2008",2009,146000,"996","Gasoline","Bytom","Śląskie",13500
322,"opel","agila","gen-b-2008",2010,155324,"1242","Gasoline","Przemyśl","Podkarpackie",21500
323,"opel","agila","gen-b-2008",2008,125000,"996","Gasoline","Orchowo","Wielkopolskie",11900
324,"opel","agila","gen-b-2008",2009,190000,"1200","Gasoline","Żyrardów","Mazowieckie",13999
325,"opel","agila","gen-b-2008",2008,142353,"1248","Diesel","Nysa","Opolskie",12900
326,"opel","agila","gen-b-2008",2008,180000,"996","Gasoline","Wiązów","Dolnośląskie",10500
327,"opel","agila","gen-b-2008",2012,79717,"996","Gasoline","Radzymin","Mazowieckie",18700
328,"opel","agila","gen-b-2008",2009,91437,"996","Gasoline","Kielce","Świętokrzyskie",14900
329,"opel","agila","gen-b-2008",2009,53000,"1242","Gasoline","Nowy Sącz","Małopolskie",26999
330,"opel","agila","gen-b-2008",2008,170000,"1000","Gasoline","Płońsk","Mazowieckie",12900
331,"opel","agila","gen-b-2008",2010,111000,"1200","Gasoline","Łodygowice","Śląskie",16700
332,"opel","agila","gen-b-2008",2009,182223,"996","Gasoline","Świebodzin","Lubuskie",13999
333,"opel","agila","gen-b-2008",2009,134000,"1229","Gasoline","Opole Lubelskie","Lubelskie",12999
334,"opel","agila","gen-b-2008",2010,235000,"1242","Gasoline","Radom","Mazowieckie",8800
335,"opel","agila","gen-b-2008",2010,109079,"1242","Gasoline","Zwoleń","Mazowieckie",17900
336,"opel","agila","gen-b-2008",2010,160000,"996","Gasoline","Bielsko-Biała","Śląskie",14900
337,"opel","agila","gen-b-2008",2008,156000,"996","Gasoline","Gubin","Lubuskie",9300
338,"opel","agila","gen-b-2008",2009,151455,"1242","Gasoline","Poznań","Wielkopolskie",11999
339,"opel","agila","gen-b-2008",2008,154000,"1248","Diesel","Gdańsk","Pomorskie",13900
340,"opel","agila","gen-b-2008",2012,77000,"996","Gasoline","Brzozówka","Kujawsko-pomorskie",17400
341,"opel","agila","gen-b-2008",2010,112177,"996","Gasoline","Turek","Wielkopolskie",9700
342,"opel","agila","gen-b-2008",2012,120000,"1242","Gasoline","Zagórze","Małopolskie",17990
343,"opel","agila","gen-b-2008",2009,131000,"1000","Gasoline","Sade Budy","Mazowieckie",11500
344,"opel","agila","gen-b-2008",2008,78000,"1242","Gasoline","Goleniów","Zachodniopomorskie",12900
345,"opel","agila","gen-b-2008",2010,123000,"1242","Gasoline","Gliwice","Śląskie",16300
346,"opel","agila","gen-b-2008",2012,153000,"1242","Gasoline","Radomsko","Łódzkie",15500
347,"opel","agila","gen-b-2008",2010,82000,"996","LPG","Krzyszkowice","Małopolskie",18500
348,"opel","agila","gen-b-2008",2008,159960,"1242","Gasoline","Lublin","Lubelskie",14900
349,"opel","agila","gen-a-2000-2007",2000,224600,"1199","Gasoline","Częstochowa","Śląskie",4900
350,"opel","agila","gen-a-2000-2007",2004,188000,"973","Gasoline","Katowice","Śląskie",4900
351,"opel","agila","gen-a-2000-2007",2000,209221,"1199","Gasoline","Jawor","Dolnośląskie",4300
352,"opel","agila","gen-a-2000-2007",2002,175000,"1199","LPG","Sandomierz","Świętokrzyskie",6700
353,"opel","agila","gen-a-2000-2007",2002,156000,"1199","Gasoline","Ostrówek","Łódzkie",7900
354,"opel","agila","gen-a-2000-2007",2005,73345,"998","Gasoline","Ostrów Wielkopolski","Wielkopolskie",5700
355,"opel","agila","gen-a-2000-2007",2003,112179,"1199","Gasoline","Kraków","Małopolskie",8000
356,"opel","agila","gen-a-2000-2007",2004,186420,"1199","Gasoline","Rybnik","Śląskie",6800
357,"opel","agila","gen-a-2000-2007",2001,202781,"973","Gasoline","Koszyce Małe","Małopolskie",5000
358,"opel","agila","gen-a-2000-2007",2000,178000,"973","Gasoline","Szamotuły","Wielkopolskie",3500
359,"opel","agila","gen-a-2000-2007",2008,140152,"1242","Gasoline","Ostrzeszów","Wielkopolskie",13500
360,"opel","agila","gen-a-2000-2007",2003,167000,"1199","Gasoline","Majdan Sieniawski","Podkarpackie",6900
361,"opel","agila","gen-a-2000-2007",2004,238000,"1199","Gasoline","Rybnik","Śląskie",4100
362,"opel","agila","gen-a-2000-2007",2004,226041,"1199","LPG","Dzwonek","Mazowieckie",3950
363,"opel","agila","gen-a-2000-2007",2000,219000,"973","LPG","Częstochowa","Śląskie",3750
364,"opel","agila","gen-a-2000-2007",2002,202000,"973","Gasoline","Raszyn","Mazowieckie",4500
365,"opel","agila","gen-a-2000-2007",2002,146000,"1200","Gasoline","Kwieciszewo","Kujawsko-pomorskie",4600
366,"opel","agila","gen-a-2000-2007",2006,199000,"1229","Gasoline","Jelenia Góra","Dolnośląskie",6490
367,"opel","agila","gen-a-2000-2007",2007,213654,"1248","Diesel","Białystok","Podlaskie",3699
368,"opel","agila","gen-a-2000-2007",2000,175423,"973","Gasoline","Wolbrom","Małopolskie",3999
369,"opel","ampera","",2011,104000,"1398","Hybrid","Wrocław","Dolnośląskie",53500
370,"opel","ampera","",2019,23304,"0","Electric","Gdańsk","Pomorskie",149900
371,"opel","ampera","",2012,279000,"1398","Hybrid","Płock","Mazowieckie",38900
372,"opel","ampera","",2013,148754,"1398","Hybrid","Lublin","Lubelskie",48800
373,"opel","ampera","",2012,176000,"1398","Hybrid","Lublin","Lubelskie",49300
374,"opel","ampera","",2012,239000,"1398","Hybrid","Piekary Śląskie","Śląskie",42900
375,"opel","ampera","",2013,207856,"1398","Hybrid","Elbląg","Warmińsko-mazurskie",54900
376,"opel","ampera","",2012,171140,"1398","Hybrid","Elbląg","Warmińsko-mazurskie",58900
377,"opel","ampera","",2012,230735,"1398","Hybrid","Elbląg","Warmińsko-mazurskie",46900
378,"opel","ampera","",2015,222220,"1398","Hybrid","Gdynia","Pomorskie",76700
379,"opel","antara","",2007,211900,"1991","Diesel","Warszawa","Mazowieckie",21300
380,"opel","antara","",2007,227854,"1991","Diesel","Ostrów Mazowiecka","Mazowieckie",22900
381,"opel","antara","",2014,237000,"2231","Diesel","Gniezno","Wielkopolskie",36900
382,"opel","antara","",2009,165256,"1991","Diesel","Elbląg","Warmińsko-mazurskie",29900
383,"opel","antara","",2007,140000,"3195","Gasoline","Gryfów Śląski","Dolnośląskie",21900
384,"opel","antara","",2015,81482,"2231","Diesel","Lublin","Lubelskie",51000
385,"opel","antara","",2010,145000,"1991","Diesel","Mielec","Podkarpackie",27900
386,"opel","antara","",2009,282000,"1991","Diesel","Stargard Szczeciński","Zachodniopomorskie",19999
387,"opel","antara","",2007,168000,"1991","Diesel","Poręba","Śląskie",27900
388,"opel","antara","",2008,236000,"1991","Diesel","Dzierżoniów","Dolnośląskie",22900
389,"opel","antara","",2007,230000,"3195","Gasoline","Pionki","Mazowieckie",23700
390,"opel","antara","",2007,266860,"1991","Diesel","Górno","Świętokrzyskie",23000
391,"opel","antara","",2007,182000,"3195","Gasoline","Pionki","Mazowieckie",30900
392,"opel","antara","",2008,194654,"1991","Diesel","Skępe","Kujawsko-pomorskie",22900
393,"opel","antara","",2009,199000,"1991","Diesel","Zamość","Lubelskie",28400
394,"opel","antara","",2014,133800,"2231","Diesel","Warszawa","Mazowieckie",39800
395,"opel","antara","",2008,147900,"1991","Diesel","Elbląg","Warmińsko-mazurskie",25900
396,"opel","antara","",2007,207062,"1991","Diesel","Chojnice","Pomorskie",21900
397,"opel","antara","",2013,181100,"2231","Diesel","Dębica","Podkarpackie",37900
398,"opel","antara","",2014,97000,"2198","Diesel","Elbląg","Warmińsko-mazurskie",46000
399,"opel","antara","",2007,197384,"1991","Diesel","Zabrze","Śląskie",23000
400,"opel","antara","",2008,200000,"1991","Diesel","Włoszczowa","Świętokrzyskie",27060
401,"opel","antara","",2008,152000,"1991","Diesel","Otwock","Mazowieckie",23500
402,"opel","antara","",2014,141923,"2231","Diesel","Janki","Mazowieckie",53900
403,"opel","antara","",2007,174000,"1991","Diesel","Złotów","Wielkopolskie",23800
404,"opel","antara","",2011,151000,"2231","Diesel","Dolsk","Wielkopolskie",32500
405,"opel","antara","",2008,227000,"1991","Diesel","Otwock","Mazowieckie",23500
406,"opel","antara","",2007,220630,"2405","Gasoline","Kutno","Łódzkie",24900
407,"opel","antara","",2011,111000,"2200","Diesel","Sanok","Podkarpackie",39999
408,"opel","antara","",2011,188000,"2231","Diesel","Ostrowiec Świętokrzyski","Świętokrzyskie",32000
409,"opel","antara","",2007,159000,"1991","Diesel","Płock","Mazowieckie",27300
410,"opel","antara","",2008,139000,"1991","Diesel","Jaworzno","Śląskie",28900
411,"opel","antara","",2007,211900,"1991","Diesel","Warszawa","Mazowieckie",21300
412,"opel","antara","",2007,227854,"1991","Diesel","Ostrów Mazowiecka","Mazowieckie",22900
413,"opel","antara","",2014,237000,"2231","Diesel","Gniezno","Wielkopolskie",36900
414,"opel","antara","",2009,165256,"1991","Diesel","Elbląg","Warmińsko-mazurskie",29900
415,"opel","antara","",2007,140000,"3195","Gasoline","Gryfów Śląski","Dolnośląskie",21900
416,"opel","antara","",2015,81482,"2231","Diesel","Lublin","Lubelskie",51000
417,"opel","antara","",2010,145000,"1991","Diesel","Mielec","Podkarpackie",27900
418,"opel","antara","",2009,282000,"1991","Diesel","Stargard Szczeciński","Zachodniopomorskie",19999
419,"opel","antara","",2007,168000,"1991","Diesel","Poręba","Śląskie",27900
420,"opel","antara","",2008,236000,"1991","Diesel","Dzierżoniów","Dolnośląskie",22900
421,"opel","antara","",2007,230000,"3195","Gasoline","Pionki","Mazowieckie",23700
422,"opel","antara","",2007,266860,"1991","Diesel","Górno","Świętokrzyskie",23000
423,"opel","antara","",2007,182000,"3195","Gasoline","Pionki","Mazowieckie",30900
424,"opel","antara","",2008,194654,"1991","Diesel","Skępe","Kujawsko-pomorskie",22900
425,"opel","antara","",2009,199000,"1991","Diesel","Zamość","Lubelskie",28400
426,"opel","antara","",2014,133800,"2231","Diesel","Warszawa","Mazowieckie",39800
427,"opel","antara","",2008,147900,"1991","Diesel","Elbląg","Warmińsko-mazurskie",25900
428,"opel","antara","",2007,207062,"1991","Diesel","Chojnice","Pomorskie",21900
429,"opel","antara","",2013,181100,"2231","Diesel","Dębica","Podkarpackie",37900
430,"opel","antara","",2014,97000,"2198","Diesel","Elbląg","Warmińsko-mazurskie",46000
431,"opel","antara","",2007,197384,"1991","Diesel","Zabrze","Śląskie",23000
432,"opel","antara","",2008,200000,"1991","Diesel","Włoszczowa","Świętokrzyskie",27060
433,"opel","antara","",2008,152000,"1991","Diesel","Otwock","Mazowieckie",23500
434,"opel","antara","",2014,141923,"2231","Diesel","Janki","Mazowieckie",53900
435,"opel","antara","",2007,174000,"1991","Diesel","Złotów","Wielkopolskie",23800
436,"opel","antara","",2011,151000,"2231","Diesel","Dolsk","Wielkopolskie",32500
437,"opel","antara","",2008,227000,"1991","Diesel","Otwock","Mazowieckie",23500
438,"opel","antara","",2007,220630,"2405","Gasoline","Kutno","Łódzkie",24900
439,"opel","antara","",2011,111000,"2200","Diesel","Sanok","Podkarpackie",39999
440,"opel","antara","",2011,188000,"2231","Diesel","Ostrowiec Świętokrzyski","Świętokrzyskie",32000
441,"opel","antara","",2007,159000,"1991","Diesel","Płock","Mazowieckie",27300
442,"opel","antara","",2008,139000,"1991","Diesel","Jaworzno","Śląskie",28900
443,"opel","antara","",2007,223000,"1991","Diesel","Łódź","Łódzkie",18700
444,"opel","antara","",2012,232456,"2231","Diesel","Żuromin","Mazowieckie",32900
445,"opel","antara","",2008,240000,"1991","Diesel","Kutno","Łódzkie",24900
446,"opel","antara","",2009,189150,"1991","Diesel","Dębno","Małopolskie",30500
447,"opel","antara","",2010,149121,"1991","Diesel","Częstochowa","Śląskie",29900
448,"opel","antara","",2010,133537,"1991","Diesel","Gdynia","Pomorskie",36900
449,"opel","antara","",2009,152400,"2405","Gasoline","Piotrkowice","Świętokrzyskie",24900
450,"opel","antara","",2008,203226,"1991","Diesel","Garwolin","Mazowieckie",22500
451,"opel","antara","",2007,205700,"1991","Diesel","Chodzież","Wielkopolskie",23999
452,"opel","antara","",2008,113123,"3195","Gasoline","Zwoleń","Mazowieckie",25900
453,"opel","antara","",2007,170000,"1991","Diesel","Włocławek","Kujawsko-pomorskie",24900
454,"opel","antara","",2006,220000,"2405","LPG","Radom","Mazowieckie",22600
455,"opel","antara","",2007,207000,"2000","Diesel","Świdnica","Dolnośląskie",25900
456,"opel","antara","",2007,214891,"1991","Diesel","Ostrów Mazowiecka","Mazowieckie",23900
457,"opel","antara","",2010,222797,"1991","Diesel","Elbląg","Warmińsko-mazurskie",28500
458,"opel","antara","",2009,159800,"1991","Diesel","Wielogóra","Mazowieckie",29700
459,"opel","antara","",2009,270000,"3195","LPG","Korytów A","Mazowieckie",25900
460,"opel","antara","",2007,157900,"1991","Diesel","Mielec","Podkarpackie",25900
461,"opel","antara","",2007,258000,"1991","Diesel","Olecko","Warmińsko-mazurskie",24900
462,"opel","antara","",2010,126000,"1991","Diesel","Ostrówek","Łódzkie",35900
463,"opel","antara","",2008,254849,"1991","Diesel","Gostynin","Mazowieckie",25999
464,"opel","antara","",2015,76000,"2231","Diesel","Zamość","Lubelskie",44900
465,"opel","antara","",2010,160000,"1991","Diesel","Włocławek","Kujawsko-pomorskie",29900
466,"opel","antara","",2008,143000,"1991","Diesel","Zamość","Lubelskie",26900
467,"opel","antara","",2007,166000,"3195","Gasoline","Radom","Mazowieckie",26900
468,"opel","antara","",2009,147000,"1991","Diesel","Radom","Mazowieckie",29900
469,"opel","antara","",2007,226906,"1991","Diesel","Żerniki Górne","Świętokrzyskie",20700
470,"opel","antara","",2009,210000,"1991","Diesel","Ostrołęka","Mazowieckie",26900
471,"opel","antara","",2007,240000,"2405","Gasoline","Puławy","Lubelskie",24900
472,"opel","antara","",2011,157042,"2231","Diesel","Zabrze","Śląskie",28000
473,"opel","antara","",2009,154298,"1991","Diesel","Sławsk","Wielkopolskie",10500
474,"opel","antara","",2007,283000,"1991","Diesel","Starachowice","Świętokrzyskie",21500
475,"opel","antara","",2007,413000,"1991","Diesel","Gostynin","Mazowieckie",14999
476,"opel","antara","",2010,162000,"1991","Diesel","Częstochowa","Śląskie",29900
477,"opel","antara","",2007,243000,"2405","Gasoline","Puławy","Lubelskie",25900
478,"opel","antara","",2007,223000,"2400","Gasoline","Kutno","Łódzkie",26900
479,"opel","antara","",2007,206528,"2405","Gasoline","Kutno","Łódzkie",25900
480,"opel","antara","",2014,97000,"2231","Diesel","Kościerzyna","Pomorskie",49900
481,"opel","antara","",2007,179000,"2405","Gasoline","Radom","Mazowieckie",23700
482,"opel","antara","",2011,168000,"2231","Diesel","Wrocław","Dolnośląskie",34900
483,"opel","antara","",2011,158000,"2384","Gasoline","Radom","Mazowieckie",37700
484,"opel","antara","",2012,216000,"2200","Diesel","Gniezno","Wielkopolskie",35800
485,"opel","antara","",2010,169000,"1991","Diesel","Płock","Mazowieckie",30400
486,"opel","antara","",2011,245000,"2231","Diesel","Wysokie Mazowieckie","Podlaskie",30900
487,"opel","antara","",2007,158513,"1991","Diesel","Bielany Wrocławskie","Dolnośląskie",16300
488,"opel","antara","",2007,92900,"3195","Gasoline","Lublin","Lubelskie",29800
489,"opel","antara","",2012,205000,"2231","Diesel","Płock","Mazowieckie",32900
490,"opel","antara","",2008,280000,"1991","Diesel","Pionki","Mazowieckie",20900
491,"opel","antara","",2008,224119,"1991","Diesel","Radom","Mazowieckie",27900
492,"opel","antara","",2013,120000,"2231","Diesel","Ostrów Mazowiecka","Mazowieckie",38900
493,"opel","antara","",2008,265000,"1991","Diesel","Świdnica","Dolnośląskie",23800
494,"opel","antara","",2008,158000,"1991","Diesel","Bielsko-Biała","Śląskie",21900
495,"opel","antara","",2008,295000,"1991","Diesel","Żory","Śląskie",22900
496,"opel","antara","",2008,212000,"1991","Diesel","Piła","Wielkopolskie",18900
497,"opel","antara","",2009,220122,"1991","Diesel","Kraków","Małopolskie",26900
